Review,AMBIENCE#GENERAL,DRINKS#PRICES,DRINKS#QUALITY,DRINKS#STYLE&OPTIONS,FOOD#PRICES,FOOD#QUALITY,FOOD#STYLE&OPTIONS,LOCATION#GENERAL,RESTAURANT#GENERAL,RESTAURANT#MISCELLANEOUS,RESTAURANT#PRICES,SERVICE#GENERAL
Sunumu beğendik.,0,0,0,0,0,0,0,0,0,0,0,1
Sakin mutlu bir yemekti.,1,0,0,0,0,0,0,0,0,0,0,0
Tekrar gitmeyi düşünürüm.,0,0,0,0,0,0,0,0,1,0,0,0
"Klasik rakı-balık-fasıl üçlemesinden sıkılan, ve mezelere odaklanmak isteyenler için en iyi alternatif.",0,0,0,0,0,1,0,0,0,0,0,0
Manzara olarak en iyi seçeneği sunmasa da lakerdası başta olmak üzere bütün mezeleri denemeye değer.,1,0,0,0,0,1,0,0,0,0,0,0
"Fıstıklı peynirli meze, buraya özel bir lezzet.",0,0,0,0,0,1,0,0,0,0,0,0
Kişi başı 60 liraya rakınız ve mezelerinizle güzel bir akşam geçirmeniz garanti.,0,0,0,0,0,1,0,0,0,0,1,0
"Konum itibariyle cok guzel yerde, manzarasi enfes.",1,0,0,0,0,0,0,1,0,0,0,0
"Limonatasi kocaman ve lezzetliydi, ""ayvalik tostu""nu yeniden yorumlayarak tamamen farkli bir hale getirmisler, fena degildi.",0,0,1,1,0,1,0,0,0,0,0,0
"Ancak mekanin en buyuk sıkıntısı hizmet kalitesi, cok cok yavaslar!",0,0,0,0,0,0,0,0,0,0,0,1
"Ki bana gore bir mekanda olmasi gereken en onemli ozellik ""hizmet kalitesi"" En buyuk kurtaricisi lokasyon ve muhtesem bogaz manzarasi!",1,0,0,0,0,0,0,1,0,0,0,1
Sinirsz kahvalti keyfi için harika bir yer.,0,0,0,0,0,1,0,0,0,0,0,0
Manzarasi cok güzel.,1,0,0,0,0,0,0,0,0,0,0,0
Garsonlar biraz daha güler yüxlü olabilir.,0,0,0,0,0,0,0,0,0,0,0,1
40 tl kisi basi.,0,0,0,0,0,0,0,0,0,0,1,0
Zengin bir acik büfe menüsü var.,0,0,0,0,0,0,1,0,0,0,0,0
Keyifli bir yer.,0,0,0,0,0,0,0,0,1,0,0,0
Son zamanların benim için en büyük hayal kırıklığı.,0,0,0,0,0,0,0,0,1,0,0,0
Bu kadar büyük merakla gelip de yediklerimden bu kadar az haz ettiğim başka bir yer olmadı.,0,0,0,0,0,1,0,0,0,0,0,0
"Garson arkadaşlar, mekanın manzarası, hizmet şahane ama lezzet adına söyleyebileceğim çok şey yok.",1,0,0,0,0,1,0,0,0,0,0,1
Köprü altı yerleri gibi kalamar koydular önümüze.,0,0,0,0,0,1,0,0,0,0,0,0
Yeşilköy efsanesi burada sürmemiş,0,0,0,0,0,0,0,0,1,0,0,0
"Yıllar önce keyifli mekan sayısı azken sıklıkla tercih ettiğimiz, mekan sayısı arttıkça da geri plana ittiğimiz mekanlardan.",0,0,0,0,0,0,0,0,1,0,0,0
Bahçesi insana huzur veriyordu...,1,0,0,0,0,0,0,0,0,0,0,0
"Manzara guzel servis rezalet , 3 kere soylemeden getirmiyorlar , iki kere degil 5 kere dusunun gelirken",1,0,0,0,0,0,0,0,0,0,0,1
Bir yanı benzinlik bir yanı mezarlık manzaralı ama çokta tutan bir cafe.,1,0,0,0,0,0,0,0,1,0,0,0
E5 üstünde olduğu için çabuk direksiyon kırılıp az vakitte çok oturmalık kolaylığı için tercih ettik.,0,0,0,0,0,0,0,1,0,0,0,0
Bahçesi keyifli yemekte çok kötü değildi.,1,0,0,0,0,1,0,0,0,0,0,0
Arkasından içtiğimiz kahve için çok beklesekte fazla beklentisiz bir cafe olduğundan notu 3.5 olarak verdim,0,0,0,0,0,0,0,0,1,0,0,1
"besiktas barbarosta bulunan sampi sabaha kadar acik,gece cani cekenler icin ideal ve paket servisi de var,kapali kasarlisi da cok lezzetli oluyor",0,0,0,0,0,1,0,0,0,0,0,0
Pizzalarini fena bulmadim.,0,0,0,0,0,1,0,0,0,0,0,0
Acikcasi cok ayilip bayilani var ama ben daha kalin hamurlu pizzalari seviyorum.,0,0,0,0,0,0,1,0,0,0,0,0
Ama Pizzeria Trio' nun pizzalari da guzel.,0,0,0,0,0,1,0,0,0,0,0,0
Eti kotuydu net ama geri kalan urunleri fena sayilmazdi.,0,0,0,0,0,1,0,0,0,0,0,0
İnanilmaz bir manzaraya sahip bu arada mekan.,1,0,0,0,0,0,0,0,0,0,0,0
"Pizza, sarap, manzara kombini icin gidilebilir.",1,0,1,0,0,1,0,0,0,0,0,0
Özellikle bahçesini tercih edin giderseniz.,1,0,0,0,0,0,0,0,0,0,0,0
açık alan gayet rahat.,1,0,0,0,0,0,0,0,0,0,0,0
"içecekler güzel, ama fastfood tarzı atıştırmalık tercih edecekseniz pek tavsiye etmem.",0,0,1,0,0,1,0,0,0,0,0,0
Yemekler fena değil fakat porsiyonlar çok ufak.,0,0,0,0,0,1,1,0,0,0,0,0
Fiyat biraz fazla gibi.,0,0,0,0,0,0,0,0,0,0,1,0
Burasi eskiden favori yerlerimdendi menüsü degisti ve artik eski menudeki yemeklerin bile tadi ayni degil lezzet olarak cok kötü.,0,0,0,0,0,1,0,0,0,0,0,0
Lezzet disinda degerlendirirsek hem dis alani bahcesiyle hemde ic alani rahat buyuk koltuklariyla cok keyifli bir mekan,1,0,0,0,0,0,0,0,0,0,0,0
Tadı bir başka aşşkın kuruçeşmenin en iyi mekanı diyebiliriz arkadaşlarla kahve içip sohbet etmek burda bir başka,0,0,0,0,0,0,0,0,1,0,0,0
Kadıköy'ün bira cennetlerinden biri.,0,0,0,1,0,0,0,0,0,0,0,0
Eski çalışanları daha iyi ve samimiydi diye düşünüyorum.,0,0,0,0,0,0,0,0,0,0,0,1
"Mevcut çalışanlarının marjinal görünümlerini yadırgamamakla birlikte , bu marjinal görüntü hafiften cool davranışlara kaçıyor, bu da hizmete olumsuz yansıyor.",0,0,0,0,0,0,0,0,0,0,0,1
Daha gülümseyen bir çalışan profili olmalı.,0,0,0,0,0,0,0,0,0,0,0,1
"Hizmeti ortalama, yemekler ortalama.",0,0,0,0,0,1,0,0,0,0,0,1
Yine de bol çeşit bira denemek ve müzik dinlemek için gidilmeli.,1,0,0,1,0,0,0,0,0,0,0,0
Yemekler çok vasat.,0,0,0,0,0,1,0,0,0,0,0,0
her zaman çok yoğun.,0,0,0,0,0,0,0,0,0,0,0,1
içerde müzikten birbirini duyamıyorsun.,1,0,0,0,0,0,0,0,0,0,0,0
servis elemanları kaba.,0,0,0,0,0,0,0,0,0,0,0,1
sadece fiyatlar makul.,0,0,0,0,0,0,0,0,0,0,1,0
menü kısıtlı,0,0,0,0,0,0,1,0,0,0,0,0
"Cizbiz koftesi , sutis moccachinosu , dtox corbasi ve haftasonu hahvalti zenginligiyle tavsiye edebilecegim bir Mekan manzarasi , ulasim rahatligi konforuyle denemenizi tavsiye Ederim",1,0,1,0,0,1,1,1,0,0,0,0
Sosyal medyada ünlü olduktan sonra kaliteyi düşürmüş mekanlardan bir tanesi.,0,0,0,0,0,0,0,0,1,0,0,0
"Arkadaşım aşkı memnu söyledi,ben de cheescake söyledim.",0,0,0,0,0,1,0,0,0,0,0,0
İkisi de durmuş ve kötü kalite malzeme kullanılmıştı.,0,0,0,0,0,1,0,0,0,0,0,0
En azından adlarıyla özdeşleşmiş tatlılarına özen göstermelerini beklerdim.,0,0,0,0,0,1,0,0,0,0,0,0
Bu manzarada ne versek yerler mantığında bir işletmenin Kuruçeşme'de olmasına çok üzüldüm.,0,0,0,0,0,0,0,0,1,0,0,0
"Önermiyorum, eminim aynı güzellikte manzaraya sahip ama yemekleri müşteriye saygı gereği taze ve iyi malzemeyle yapılmış bir yer bulabilirsiniz civarda.",1,0,0,0,0,1,0,0,0,0,0,0
anzarasi harika...,1,0,0,0,0,0,0,0,0,0,0,0
- Burasi haftada bir ugramaya çalistigim ve manzarasina bayildigim bir mekan.,1,0,0,0,0,0,0,0,0,0,0,0
Ancak bir seyler yemek için çok iyi denemez.,0,0,0,0,0,1,0,0,0,0,0,0
Pastalari 3. sinif pastane mamulleri gibi...,0,0,0,0,0,1,0,0,0,0,0,0
Ayrica genelde çok kalabalik olmasi nedeniyle yer kapmak için bayagi bir ugrasmak gerekiyor.,0,0,0,0,0,0,0,0,0,0,0,1
Servis vasat.,0,0,0,0,0,0,0,0,0,0,0,1
"Çatal, bıçak pis ve cevizli baklavası şerbetinden insanın midesini bulandiriyor.",0,0,0,0,0,1,0,0,0,0,0,1
Ayrıca baklava yanmış gibi.,0,0,0,0,0,1,0,0,0,0,0,0
Fıstıklı tatlılar idare eder.,0,0,0,0,0,1,0,0,0,0,0,0
Karakoyde yer alan sirin bir cafe.,0,0,0,0,0,0,0,0,1,0,0,0
Sık sık gelip butun caylardan denemek lazim.,0,0,1,0,0,0,0,0,0,0,0,0
Fiyatlar yuksek ama verdiginiz paraya degiyo,0,0,0,0,0,0,0,0,1,0,1,0
Dekorasyonu cok hos.,1,0,0,0,0,0,0,0,0,0,0,0
Cok rahat koltuklari var.,1,0,0,0,0,0,0,0,0,0,0,0
Oturup saatlerce kaliteli cay esliginde muhabbet edebilirsiniz.,1,0,1,0,0,0,0,0,0,0,0,0
Buzlu cay hayatimda ictigim en iyi buzlu caydi.,0,0,1,0,0,0,0,0,0,0,0,0
Seker orani yerindeydi ve cok ferahlatiyordu.,0,0,1,0,0,0,0,0,0,0,0,0
Cin cayi nin tadi da cok guzeldi.,0,0,1,0,0,0,0,0,0,0,0,0
Kavun aromasinin kivami yerindeydi ama ic ic bitmedi bir turlu.,0,0,1,0,0,0,0,0,0,0,0,0
Fiyat/Performans olarak gidilebilecek mekanlardan birisi Uzunlar Kebap.,0,0,0,0,0,0,0,0,1,0,1,0
Piyasada bulunan kebapçılara göre 1 tık daha iyidir.,0,0,0,0,0,0,0,0,1,0,0,0
"Haftasonu gezmeleri için de gidilebilir, aç kaldığınızda yemeğimi yiyip hemen kalkayım mantığında da gidebilirsiniz.",0,0,0,0,0,0,0,0,1,0,0,0
"Berbat bir yer,insanlarin sefil oldugu,göcmen burosuna sıra bekleyen biri gibi hissettim,rezalet...",0,0,0,0,0,0,0,0,1,0,0,1
asla gitmeyin.,0,0,0,0,0,0,0,0,1,0,0,0
paranızla rezil olmak isterseniz buyrun derim.,0,0,0,0,0,0,0,0,1,0,0,0
Menusundeki hemen hemen hersey oldukca lezzetli.,0,0,0,0,0,1,0,0,0,0,0,0
Ozellikle acik bufe sabah kahvaltisi evinizde yapiyormus gibi keyifli.,0,0,0,0,0,1,0,0,0,0,0,0
"Standart bir kahvalti fakat ortam,servis,mekanin konumu çitayi yükseltiyor.",1,0,0,0,0,1,0,0,0,0,0,1
"Özellikle servis elemani Sezgin bey 'in isini bu kadar iyi yapmasi ve herkesle esit ayni güler yüzle ilgilenmesi , masalar arasi slalom yaparken hiç bir istegi ikiletmemesi hepimizin sempatisini ve takdirini kazandi.",0,0,0,0,0,0,0,0,0,0,0,1
Göksu'da gidilebilecek en hos cafelerden biri bence.,0,0,0,0,0,0,0,0,1,0,0,0
Geniş bahçesi ve terası ile bu lokasyona yakın arkadaşların yaz akşamlaında açık haavada nargile keyfi yapabilecekleri bir mekan.,1,0,0,0,0,0,0,0,0,0,0,0
Ulasim oldukca kolay.,0,0,0,0,0,0,0,1,0,0,0,0
Otoparki vale sistemiyle calisiyor.,0,0,0,0,0,0,0,1,0,0,0,0
Cevre duzenlemesi okadar guzel yapilmiski daha yemekleri tatmadan iyi geldim diyorsunuz.,1,0,0,0,0,0,0,0,0,0,0,0
"Etler , meze, salata ve patates kizartmasi da size kesinlikle aksini dusundurmuyor.",0,0,0,0,0,1,0,0,0,0,0,0
Hepsi ayri lezzetli.,0,0,0,0,0,1,0,0,0,0,0,0
Acildigindan beri ara sira gidiyordum.,0,0,0,0,0,0,0,0,1,0,0,0
icin) artik gitmiyorum.,0,0,0,0,0,0,0,0,1,0,0,0
Yasaklatanlara hayirli olsun!,0,0,0,0,0,0,0,0,1,0,0,0
Vasat - Istanbul'daki kebapçilarla kiyaslayacak olursak gerçekten vasat.,0,0,0,0,0,1,0,0,0,0,0,0
Ama benim derdim kebap degil yeni bir yer görmek diyorsaniz kesinlikle tavsiye edilir.,1,0,0,0,0,1,0,0,0,0,0,0
Ancak çok büyük beklentiyle gidilmemeli ki sonra çok üzülmemeli:,0,0,0,0,0,0,0,0,1,0,0,0
Ozel gun yemeklerinizi yiyebileceginiz luks bir restorant.,0,0,0,0,0,0,0,0,1,0,0,0
Kulbasti ve ozellikle ev yapimi sufleyi tavsiye ediyorum.,0,0,0,0,0,1,0,0,0,0,0,0
Rezervasyon sirasinda ozel gununuzu soylediginiz takdirde sampanya ikramlari oluyor bu guzel bir jest,0,0,0,1,0,0,0,0,0,0,0,1
Yemek servisi ve lezzeti iyi bir restaurant.,0,0,0,0,0,1,0,0,0,0,0,1
Servis Süreleri biraz uzun birde bulunduğu mekana ve mekanın fiziksel kalitesine göre fiyatlar pahalı.,0,0,0,0,0,0,0,0,0,0,1,1
Daha mütevazı menu fiyatları olsa daha sık ziyaret edilebilir,0,0,0,0,0,0,0,0,0,0,1,0
Çikolatalı baklavasına bayılıyorum kesinlikle en favori tatlım.,0,0,0,0,0,1,0,0,0,0,0,0
Diğer bütün tatlılarının kalitesi ve lezzeti üst seviyede.,0,0,0,0,0,1,0,0,0,0,0,0
Güllüoğlu bu konuda uzman.,0,0,0,0,0,0,0,0,1,0,0,0
Nusret etin prensi diyorsak bildiğimiz var ki diyoruz.,0,0,0,0,0,1,0,0,0,0,0,0
😎 Etleri muhteşem lezzetliydi.,0,0,0,0,0,1,0,0,0,0,0,0
Evde de aynısını bir aşçı adayı olarak yapsam bile Nusret'inki farklı.,0,0,0,0,0,1,0,0,0,0,0,0
Kaliteli yemek sevenler mutlaka gitsin denesin.,0,0,0,0,0,1,0,0,0,0,0,0
Jumbo combo ve kola istedim ama börek ve tavuk parçaları dışındaki tatlar bana göre değildi.,0,0,0,0,0,1,0,0,0,0,0,0
Sosları sevmedim ve soğan halkalarının tadı tatlı geldi.,0,0,0,0,0,1,0,0,0,0,0,0
Nachos istemediğime pişman oldum.,0,0,0,0,0,1,0,0,0,0,0,0
Cumartesi olmasına rağmen sakindi.,1,0,0,0,0,0,0,0,0,0,0,0
Telefonun şebekesi çekmediği için wifi ye bağlanmak istedim ama oturduğum müddetçe başarılı olmadım.,0,0,0,0,0,0,0,0,0,0,0,1
Servis hızlı ve çalışanları pozitifti.,0,0,0,0,0,0,0,0,0,0,0,1
Güzel bir cafe ama maalesef hard rock değil.,1,0,0,0,0,0,0,0,1,0,0,0
"açıkçası çokta tavsiye edilecek bir yer değil bence , press ile yanyana olunca bir orayada bakayim dedim fakat oturmamla kalkmam bir oldu .",0,0,0,0,0,0,0,0,1,0,0,0
Sadece Türk kahvesi var ve bir sürü çay çeşidi tadlari belki güzeldir ama hem pahali hem gereksiz bir yer bence,0,0,0,0,0,0,0,0,1,0,1,0
Birde burdaki yerini deniyeyim dedim geçenlerde ama tam bir hayal kirikligi garsonlar asiri ilgisiz kebaplar diger subelerine göre basarisiz cok sarimsakli ve rahatsiz edici manzara gibi bir olayi yok bridge 'in tam tersi tarafinda kaldigi icin evlere bakiyor bos bos gitmeye degecek bir yer degil lezzette kötü zaten ilk ve son gidisim olacak fakat servis için göztepe subesi gerçekten güzel salatalari bile paket sekilde gonderiyor .,1,0,0,0,0,1,0,0,1,0,0,1
"Dostlarinizla birlikte gürültüden uzak, bir seyler içme düsüncesindeyseniz birbirinizin sesini rahatlikla duyabileceginiz mükemmel bir yer Limonlu Bahçe.",1,0,0,0,0,0,0,0,0,0,0,0
Bahçesindeki kedilerinin birbirini kovalamasi ise mutluluktan midenizde kelebekler uçurtuyor!,1,0,0,0,0,0,0,0,0,0,0,0
Tek sorun siparisin çok geç gelmesi ve yemeklerin performans-fiyat birlikteliginin tutarli olmamasi,0,0,0,0,1,0,0,0,0,0,0,1
"Popülerliğin etkisiyle kaliteyi düşüren, malzemeyi azaltan bir yer oldu.",0,0,0,0,0,0,1,0,1,0,0,0
Baklavada fıstığı ara ki bulasın.,0,0,0,0,0,0,1,0,0,0,0,0
"Paket alınan baklavaların bayat olma ihtimali yüksek, dikkatli olun.",0,0,0,0,0,1,0,0,0,0,0,0
Su böreği de kötü.,0,0,0,0,0,1,0,0,0,0,0,0
Zaten o kalabalıkta oturmaya o gürültüyü çekmeye bile değmez.,1,0,0,0,0,0,0,0,0,0,0,0
Normal mekan normal tatlar.,1,0,0,0,0,1,0,0,0,0,0,0
Övgü üzerine gitmiştik ama fazla beklentiye girince bazen normal bulacağınız şeyi de bepenmeyebiliyorsunuz.,0,0,0,0,0,0,0,0,1,0,0,0
Bence istanbulda iyi denilen mekanlarda bile meze probleni var.,0,0,0,0,0,1,0,0,0,0,0,0
Sıradan lezzetler.,0,0,0,0,0,1,0,0,0,0,0,0
Burda da aynı durum geçerli işte,0,0,0,0,0,0,0,0,1,0,0,0
Her zaman keyifli - Her zaman keyifle gittigim mekanlardan biri olmustur.,0,0,0,0,0,0,0,0,1,0,0,0
Bahçesi çok güzel.,1,0,0,0,0,0,0,0,0,0,0,0
Misafirlerini çok güzel host ediyorlar.,0,0,0,0,0,0,0,0,0,0,0,1
Canyon Road ve Big Burger her zaman favorimdir.,0,0,0,0,0,1,0,0,0,0,0,0
cok yuksek sesle gulup egleniyorlar.,1,0,0,0,0,0,0,0,0,0,0,0
Ugramadan geçmeyin - Konum olarak güzel bir yere kurulan ve disaridan geçerken görsel olarak içeri çagiran ayrica içeri girildiginde de pisman etmeyen bir mekan.,1,0,0,0,0,0,0,1,0,0,0,0
"Burasi oldukça lezzetli yemekler yapiyor ve sunum, hijyen, herkes çok sicak kesinlikle gidilmeli.",0,0,0,0,0,1,0,0,0,0,0,1
"Güzel manzara, yetersiz menü - Otagtepe'nin manzarasi çok güzel ancak ne yazik ki bu manzaraya uyacak bir menü zenginligi, yemek kalitesi yok.",1,0,0,0,0,1,1,0,0,0,0,0
Hizmet kalitesi de iyi degil.,0,0,0,0,0,0,0,0,0,0,0,1
Deniz mahsullü pizzası güzel değil.,0,0,0,0,0,1,0,0,0,0,0,0
"Riske girmeden hamburger, wrap, sandviç tarzı bir şey söylemek en mantıklısı.",1,0,0,0,0,0,0,0,0,0,0,0
Ayrıca rezervasyon alıyorlar ki Numnum'sınız siz havanız kime diyesi geliyor insanın.,0,0,0,0,0,0,0,0,0,0,0,1
Fırında makarnasını denedim ama çok beğendiğimi söyleyemeyeceğim.,0,0,0,0,0,1,0,0,0,0,0,0
"3 aydir haftasonlari ugrak noktamizdi, Kahvehane gibi maç ücreti 10 tl diye yazdilar yaa o gun bizim gozumuzde bitti.",0,0,0,0,0,0,0,0,0,0,1,0
Gidicekler simdiden dikkatli olsun.,0,0,0,0,0,0,0,0,1,0,0,0
"Mudavimi oldugum diger mekanim, ascisi super yemekler cikariyor isletmecisini cok seviyoruz , balli tavuk salata , yesil mercimek corbasi, kestanesi suflesi ve birbirinden saglikli fresh meyve sulari deneyin derim ,bogazin gobeginde yemeginizi yemenin keyfine varin",1,0,1,0,0,1,0,0,1,0,0,1
Fethipaşa korusunun içinde bulunan manzarasına göre uygun fiyata sahip salaş şık aileye uygun bir mekan.,1,0,0,0,0,0,0,1,0,0,1,0
özellikle yaz akşamları terasında semaver çayını denemelisiniz,0,0,1,0,0,0,0,0,0,0,0,0
yaz ayları için bahçesi beşiktaş'taki en ferah yer olabilir.,1,0,0,0,0,0,0,0,0,0,0,0
"yemekleri lezzetli, servis hızlı ve çalışanlar güler yüzlü.",0,0,0,0,0,1,0,0,0,0,0,1
iç dekorasyonu da gayet hoş.,1,0,0,0,0,0,0,0,0,0,0,0
müzikler de ortam ile uyumlu.,1,0,0,0,0,0,0,0,0,0,0,0
Malesef ki sadece pazar günü brunch veren bir yer.,0,0,0,0,0,0,1,0,0,0,0,0
Kahvaltısını denemediyseniz denemelisiniz çok fazla çeşit var hatta hangisini yesek diye şaşırıyorsunuz.,0,0,0,0,0,0,1,0,0,0,0,0
Saatlerce pazar keyfi yapabilceğimiz bir yer.,0,0,0,0,0,0,0,0,1,0,0,0
Manzarasına zaten diyecek tek bir kelime yok.,1,0,0,0,0,0,0,0,0,0,0,0
Böyle bir yerin tabi ki fiyatları Pahalı.,0,0,0,0,0,0,0,0,0,0,1,0
"Garsonlar ilgili, yemekler güzel",0,0,0,0,0,1,0,0,0,0,0,1
Tuzlanın meşhur balıkçısı.,0,0,0,0,0,0,0,0,1,0,0,0
Eskiye nazaran kalitesi oldukça düşük.,0,0,0,0,0,0,0,0,1,0,0,0
Eskiden mekan daha ufak sınırlı sayıda müşteriye hizmet eden ama kalitesini bozmayan bir yerdi.,0,0,0,0,0,0,0,0,1,0,0,0
Maalesef son 1 senede kalitesinde ve serviste epey sıkıntılı.,0,0,0,0,0,0,0,0,1,0,0,1
Tatlilari da denenmeli bence.,0,0,0,0,0,1,0,0,0,0,0,0
Manzarasi da ayrica güzeldir.,1,0,0,0,0,0,0,0,0,0,0,0
Plaza insanı için öğle yemeklerinde bir alternatif kanımca.,0,0,0,0,0,0,0,0,1,0,0,0
Ev yemeklerini hakettiğinden pahalıya sattıklarını düşünüyorum.,0,0,0,0,1,0,0,0,0,0,0,0
Göksunun kenarında çok şirin bir yer.,1,0,0,0,0,0,0,0,0,0,0,0
Yemekleri de gayet lezzetliydi.,0,0,0,0,0,1,0,0,0,0,0,0
Görselliğe pek önem vermedikleri aşikar yine de.,1,0,0,0,0,0,0,0,0,0,0,0
Ama hizmet konusunda on puan veriyorum,0,0,0,0,0,0,0,0,0,0,0,1
Uzun zamandan sonra yediğim en güzel kofte idi.,0,0,0,0,0,1,0,0,0,0,0,0
hamburgerde çok güzeldi.,0,0,0,0,0,1,0,0,0,0,0,0
roka salatası Güveçte mantarda başarılı idi.,0,0,0,0,0,1,0,0,0,0,0,0
biz kahvaltısında denemek üzere tekrar geliriz,0,0,0,0,0,0,0,0,1,0,0,0
İstanbul'da daha fazla olması istenen mekanlardan.,0,0,0,0,0,0,0,0,1,0,0,0
Dizaynı güzel.,1,0,0,0,0,0,0,0,0,0,0,0
Kalabalık olduğunda bile çevrenizdeki masalarla iç içe hissettirmeyecek kadar ferah.,1,0,0,0,0,0,0,0,0,0,0,0
Özellikle Boğaziçi Üniversitesi öğrencilerinin sıkça uğraması gereken bir mekan.,0,0,0,0,0,0,0,0,1,0,0,0
Yemek menüsü geliştirilebilir.,0,0,0,0,0,0,1,0,0,0,0,0
Fiyatlar gayet uygun.,0,0,0,0,0,0,0,0,0,0,1,0
Quattro Stagioni ve Orto'yu denedik ancak beklentilerimizin altında kaldı.,0,0,0,0,0,1,0,0,0,0,0,0
Pizzalarından ziyade tiramusu çok daha başarılı.,0,0,0,0,0,1,0,0,0,0,0,0
Bir de dükkanın minyatür haldeki maketi çok tatlı.,1,0,0,0,0,0,0,0,0,0,0,0
Cok fazla kisiye servis yapildigi icin cok basarili bulmuyorum mezeler dunden kalma gibi etler cok guzel degil yanliz adana kebabi fena degil ama daha iyileri oldugu icin baska yerde denemede fayda var,1,0,0,0,0,1,0,0,0,0,0,1
Orta...,0,0,0,0,0,0,0,0,1,0,0,0
- Ambiansi hos.,1,0,0,0,0,0,0,0,0,0,0,0
"Yemekleri basarili bulmuyorum, burgerler lezzetsiz, fajita için kullandiklari et uygun degil.",0,0,0,0,0,1,0,0,0,0,0,0
Genelde çok kalabalik oldugu için de servis kosturmaca içinde yapiliyor.,0,0,0,0,0,0,0,0,0,0,0,1
Kadıköy'de yemek yenecek en iyi yerlerden birisi Happy Moon's.,0,0,0,0,0,1,0,0,0,0,0,0
Günün her saatinde gelinebilir.,0,0,0,0,0,0,0,0,1,0,0,0
Servis hızlı sayılır mekan dekorasyonu gerçekten güzel.,1,0,0,0,0,0,0,0,0,0,0,1
Manzara muhtesem ama servis icin ayni seyi soyleyemeyecegim.,1,0,0,0,0,0,0,0,0,0,0,1
Peynirli omlet ve menemen lezzetliydi ama patates kizartmasi fazla yag cekmisti.,0,0,0,0,0,1,0,0,0,0,0,0
Gelen kahveler de maalesef sogumustu.,0,0,1,0,0,0,0,0,0,0,0,0
Abartildigini düsünüyorum.,0,0,0,0,0,0,0,0,1,0,0,0
Getirilen patates kizartmasi için kullanilan yag kaçinci kere kullanilmissa üzerinde siyahlasmis yag kalintilari vardi ve patatesler birakin çitir olmayi hamur gibiydi.,0,0,0,0,0,1,1,0,0,0,0,0
Domates/salatalik sögüs beklemekten pörsümüstü.,0,0,0,0,0,1,0,0,0,0,0,0
Etrafta kaotik bir hareketlilik yasanmasi yediginizden keyif almanizi zorlastiriyor.,1,0,0,0,0,0,0,0,0,0,0,0
Üzerine ortalama bir döner olunca ben tekrar gidecegimi sanmam.,0,0,0,0,0,1,0,0,1,0,0,0
Bayıldığım bir yer mekan çok hoş her mezeyi tatmak gerekli evet keşke fiyatlar daha insani boyutta olsa muhteşem olurdu ama ne yapayım o kadar keyif alıyorum ki verdiğimiz para can acıtmıyor sadece daha seyrek gitmemize sebep oluyor ortam yemekler ve müzik herşey harika,1,0,0,0,0,1,0,0,1,0,1,0
nadir güllüoglunun yeri güzel bakimli ve taze lezzet sunuyor sadece bana çok sekerli geliyor damak tadimdan kaynaklanabilir hepsini genelde denedim fistikli baklava güzel,0,0,0,0,0,1,0,1,0,0,0,0
Mekanın içine cidden emek harcandığı her halinden belli.,1,0,0,0,0,0,0,0,0,0,0,0
"Ne kadar yoğun olursa olsun, servis hızlı yenilen her şey çok lezzetli.",0,0,0,0,0,1,0,0,0,0,0,1
Pastırmalı yumurta konusunda hala gönlümün tek sultanıdır Sütiş.,0,0,0,0,0,1,0,0,0,0,0,0
Hasan Kolcuoğlu çok pahalı diyemem ama hesap yüksek sayılır; ayrıca sözde açık ama aslında kapalı alanında sigara içiliyor.,1,0,0,0,0,0,0,0,0,0,1,0
"Mezeler çok çeşitli ve lezzetli, metrelik kebabı da güzel, o da gayet lezzetli fakat mecburen fix menü alınıyor.",1,0,0,0,0,1,1,0,0,0,0,0
"Para ödeyip istediğini yiyememek biraz gereksiz israfa sebep oluyor, bence değişmeli",0,0,0,0,0,0,1,0,0,0,0,0
mantısı ficcini zeytinyağlı mezgiti ile cok guzel yer.,0,0,0,0,0,1,0,0,0,0,0,0
ama meyhane kismina bir kere oturdugumuzda arkadaslarimizi bekliyorduk zorla 10 tane meze getirdiler eger meze istemiyorsak oturamayacagimizi soylediler.,0,0,0,0,0,0,0,0,0,0,0,1
terbiyesiz birkac garsonu dışında guzel bir yerdi,0,0,0,0,0,0,0,0,1,0,0,1
Anadolu Yakasi'nda kebap yenebilecek en iyi ve en nezih yerlerden birisi.,1,0,0,0,0,1,0,0,0,0,0,0
Yemekleri ve ozellikle ara sicaklari cok lezzetli.,0,0,0,0,0,1,0,0,0,0,0,0
Servis cok hizli.,0,0,0,0,0,0,0,0,0,0,0,1
Calisanlar guleryuzlu.,0,0,0,0,0,0,0,0,0,0,0,1
Cerkez yemekleri sevenler icin guzel bir tercih .,0,0,0,0,0,1,0,0,0,0,0,0
"Ozellikle mantisini cok begenmistim, mezeleri vs lezzetliydi .",0,0,0,0,0,1,0,0,0,0,0,0
"Sadece son gittigimde calisanlarin muamelesinden hic hosnut kalmadim, bu konuda daha dikkatli olmalilar.",0,0,0,0,0,0,0,0,0,0,0,1
Mekan dekorasyonu çok başarılı.,1,0,0,0,0,0,0,0,0,0,0,0
Mezeler oldukça güzel ve çeşitli.,0,0,0,0,0,1,1,0,0,0,0,0
Ancak balıklara gelince bir durdum.,0,0,0,0,0,1,0,0,0,0,0,0
