Review,AMBIENCE,QUALITY,PRICES,LOCATION,SERVICE
pideleri iyi hizmetide bence üst kat terası çok daha iyi bütük kalabalık gözünüzün önünden akıyor resmen hemen yanındaki ağaç ilede farklı bir hava katıyor,1,1,0,0,1
Bahariyede gezerken yemek yemek icin buraya gelebilirsiniz mekan guzel sik menu de cesitli gayet.,1,0,0,0,0
Fiyatlar da cok pahali degil ortalama duruyordu,0,0,1,0,0
Cookshop diyince aklima ilk gelen Magnolia oluyor.,0,1,0,0,0
Buraya gelipte bu tatliyi denemeden gitmeyin.,0,1,0,0,0
"Makarnalardan patlicanli,zeytinli penne guzel.",0,1,0,0,0
Arkadasim lasagne yedi ama pek begenmedi.,0,1,0,0,0
Servisin gelistirilmesi gerek siparis almaya gec geliyorlar.,0,0,0,0,1
"Yemekler basarisiz, menü zengin, servis de basarili ama ilk açildigindaki lezzet kalitesini bozdu.",0,1,0,0,1
Kurufasulye ve Sütlaç - Sürekli gittigim yerlerden biri.,0,1,0,0,0
"Tereyagini da manzarayla karistirinca, yeme de yaninda yat...",1,1,0,0,0
Bir de üzerine bolca findik dökülmüs firin sütlaci yedin mi daha ne olsun.,0,1,0,0,0
- Tuzla sahilinde kafede oturup bir seyler içmek için ideal bir yer.,0,0,0,1,0
Künefesi düsündügümden güzelmis.,0,1,0,0,0
Bir Hatay künefesiyle kiyaslamasam tabi ki ama lezzetliydi.,0,1,0,0,0
"Çayi, sahlepi, künefesi ve dondurmasi önerilebilir.",0,1,0,0,0
Biz sormadan getirdigimizde bilgilendirmesi lazimdi.,0,0,0,0,1
"Mis gibi Uskudar ;) - Dilruba'ya çikis yolu zorlu, yorucu olsa da nargilesi için gidilmeye deger.",0,1,0,1,0
Hele kebaplari enfes.,0,1,0,0,0
Sabahlari ise 100 çesit kahvaltisiyla essiz manzara birlesince insani rahatlatmaya yetiyor.,1,0,0,0,0
Dün ailece essiz lezzetleri tatdigimiz Mabeyn deydik.,0,1,0,0,0
Tatlilar muhtesemdi.,0,1,0,0,0
Hesap gelene kadar tadimizda çok iyiydi.,0,0,1,0,0
342 TL çok fazla.,0,0,1,0,0
ama çok pide yemeyenler için güzel diyebilirim.,0,1,0,0,0
çorbasi soguk geldi.,0,1,0,0,0
Tadi pek yoktu.,0,1,0,0,0
suflesi normal.,0,1,0,0,0
Besiktas ta merkezi yerde.,0,0,0,1,0
Fakat yemekleri baya standart hatta bazıları bi hayli kotu...,0,1,0,0,0
Tavsiye edebileceğim tek şeyi dondurması olur sanırım.,0,1,0,0,0
Kaliteli olabilirler ama ne gramına ne demleme süresine ne de sıcaklığa dikkat edildiğini sanmıyorum.,0,1,0,0,0
Bir paket çay alabildiğim ücrete daha iyi bir şey beklerdim.,0,1,1,0,0
Tatlıları için gelinebilir.,0,1,0,0,0
"Miss Pizza ""çok iyi"" olmasa da İstanbul'da en iyiler arasında sayılabilir.",0,1,0,0,0
"Dışarıda yer vermiyorlar, içerisi boşken yerimiz yok diyorlar, Öğlen 12'den biraz önce gidince daha açılmadık diyorlar vb...",0,0,0,0,1
Yemeği fena olmasa servisi nedeniyle hayatta uğramayacağım yer.,0,1,0,0,1
İyi bir kaliteye böyle bir hizmet hiç yakışmıyor.,0,1,0,0,1
Kullanılan malzemeler çok iyi değil ancak ortalamanın üstü ve hamuru gayet iyi yapıyorlar.,0,1,0,0,0
Özellikle kabaklı pizzası gayet başarılı.,0,1,0,0,0
Servis konusunda ise ciddi sıkıntıları olduğunu düşündüğüm bir yer.,0,0,0,0,1
Çalışanlar gerçekten burnundan kıl aldırmıyor.,0,0,0,0,1
Manzara konum çok çok güzel.,1,0,0,1,0
Boğazda balık için İstanbul'daki belli başlı yerlerden olmasına rağmen böyle bir manzara için lezzet biraz daha arttiralabilinir diye düşünüyorum.,1,1,0,0,0
"Fiyatlar yüksek ama gerçek boğazda balığın bedeli var, ambians ve konum dolayısı ile fiyatlara laf söylemek doğru değil.",1,0,1,1,0
Boğazda balıklı romantik akşam yemeği için ...,1,0,0,0,0
Once kirk saat istegimiz soslari bekledik cunku tum soslar baskalari tarafindan kullaniliyordu.,0,0,0,0,1
Yemege gelince ise tatsiz tutsuz bir yemekti begenmedik.,0,1,0,0,0
Yemek bitince hadi kalkin tavirlarina girildi.,0,0,0,0,1
Ozetle uzatmadan musteriye yoluncak kaz gozuyle bakilmaktadir.,0,0,0,0,1
Lakin bir kez soğuk gelen çorbayı garsona söylediğimde hiç oralı olmadı.,0,0,0,0,1
Bence orada en leziz olan lavaş.,0,1,0,0,0
lavaş yediriyor gibi.,0,1,0,0,0
Döneri çok beni sarmadı.,0,1,0,0,0
En önemli özelliği olan döneri hariç geri kalan her şey iyiydi.,0,1,0,0,0
"Yemek öncesi ikramlar, garsonların ilgisi ve servis hızı güzeldi.",0,0,0,0,1
Ama döneri methedildiği kadar değilmiş.,0,1,0,0,0
"Manzarası süper, zaten süper olan başka birşeyde yok.",1,0,0,0,0
Diğer lezzetlerin tamamı standart.,0,1,0,0,0
Bu lezzetlere göre uygılanan fiyatlarda pahalı bence.,0,0,1,0,0
Manzara parası eklenmiş yiyeceklerin üzerine,0,0,1,0,0
"Tünel'de ev yemeği yemek için güzel bir alternatif ve lezzetli olsa da rahatlık açısından bana iyi bir hissiyat vermemişti, hemen yemek yiyip kalkmalık mekanlardan çünkü masa sayısı çok az ve masanı yüksek ihtimalle başkalarıyla paylaşıyorsun.",1,1,0,0,0
Zeytinyagli yemekleri cok basarili ve her yerde olan klasik yemekler yerine farkli tatlar var.,0,1,0,0,0
Oldukca da bol kepceden hizmet veriyorlar ve 5cesit zeytinyagli icin 13-14tl oduyorsunuz.,0,0,1,0,0
"ogle yemeklerinde hele de yazin favori yerlerimden,ama maalesef ufak bir mekan oldugu icin yer bulmak zor olabiliyor ama birazcik beklerseniz imkansiz degil",0,1,0,0,1
Manzarası süper.,1,0,0,0,0
Gerçekten çok güzel bir konumda yer alıyor.,0,0,0,1,0
Servisi hızlı.,0,0,0,0,1
Köfteleri de lezzetli.,0,1,0,0,0
Taksimin kalabalik dar sokaklarindan kucucuk bir kapidan girip ulastiginiz yemyesil bir bahce adeta kucuk bir supriz :,1,0,0,0,0
) biz burayi cok sevdik cok romantik cok tatli.,1,0,0,0,0
Tek kusuru masalar biraz yakin birbirine.,1,0,0,0,0
Kirmizi limonata ve limon vitamin tercih ettik ve ikisine de bayildik.,0,1,0,0,0
Manzarasi mukkemmel denize sifir olmasi sebebiyle.,1,0,0,0,0
Bahcesi huzurlu.,1,0,0,0,0
İcerisi icin ayni seyi soyleyemiycm temiz bulmuyorum.,1,0,0,0,0
Self servis olayi sıkıcı.,0,0,0,0,1
Bir yandan iyi pesinizde dolanan garsonlar yok.,0,0,0,0,1
Girip hava almak icin oturabilceginiz br yer.,1,0,0,0,0
"Çok kalabalık olduğundan pek sohbete uygun değil, ancak mekan gayet güzel, iç kısım çok güzel kokuyor.",1,0,0,0,0
Ama kalabalık ve gürültüden dolayı çok fazla duramadık.,1,0,0,0,0
Ilk kez yiyen için mükemmel ama ilk açildigindaki lezzeti kaybetti.,0,1,0,0,0
En iyi konumlu ögretmenevi!,0,0,0,1,0
"Toplamda 4 salon ve bir kafeteryadan olusan tesiste uygun fiyat hizmet almak ve 4 ayri salonda dügün, nisan, okul yemegi, toplanti gibi organizasyonlar gerçeklestirmek mümkün.",0,0,1,0,0
Kafeteryasinin self servis olmasi bir eksi gibi görünse de Bogaz'daki çay keyfi tartisilmaz!,1,0,0,0,1
"Tamam yemekler guzel de, pilav da kurufasulye de soguk!",0,1,0,0,0
"Cok kalabalik oldugu icin servis de aksiyor tabii, calisanlar bikkin.",0,0,0,0,1
Hani sizi keyifli sohbet ortamlari ile bütünlestiren ve ardindan damakta biraktigi Lezzet ile müdavimi yapan yerler vardir!,1,1,0,0,0
Pazar kahvaltilari benim Için mabeyin'dir.,0,1,0,0,0
Namini duyup gittigim yerlerden ama mezeler gelince ortada nam falan kalmadi malesef.,0,1,0,0,0
Ayrica sacma sapan hesapta gelip sonrasinda bahsisle calisan valenin para diye tutturmasida cabasi.,0,0,1,0,1
"Bize mi denk geldi bilmiyorum ama, uzun zamandır yediğim en kötü yemeği burada yedim, üstüne servis de çok çok kötüydü.",0,1,0,0,1
"Birbirinin kopyası olan, standart kafe yemekleriyle müşteri kazıklamaya çalışan tipik yerlerden biri.",0,0,1,0,0
Hisarüstüne çok yakışan bir bar olmuş iç dizaynını çok güzel yapmışlar ama kış aylarında biraz soğuk olma problemi var :,1,0,0,0,0
( 4 tarafı cam olduğu için yeterince ısıtamıyorlar.,1,0,0,0,0
Hamburgerini pek beğenmedim ama diğer yemekleri lezzetli olabilir belki.,0,1,0,0,0
Sürekli kalabalık olan bir mekan.,1,0,0,0,0
) ben karamel aramalı çayı çok sevdim adını hatırlamasamda siz içinde karamel var dediğinizde tek gelicek o olucaktır:,0,1,0,0,0
)) mekan inanılmaz keyifli içerdeki koltuklardan kalkmak istemiyor insan:,1,0,0,0,0
Küçük şirin bir konsepte sahip.,1,0,0,0,0
Pizza Fagotto favori lezzetim ve daha iyisini yiyene kadar benim için en iyi pizza bu.,0,1,0,0,0
Yakinlarda gittim servis berbat.,0,0,0,0,1
"Fiyat yüksek, kart geçmiyor...",0,0,1,0,0
Yine de sorbe dondurmasi güzeldir.,0,1,0,0,0
Kısıklı'ya yakın olan mekanın Şatobiryan isimli etini deneyin.,0,1,0,0,0
Bir de mantar çanakları denenebilir.,0,1,0,0,0
"Harika manzara, güzel lezzetler - Manzarasi ve yiyecekleri son derece güzel, her çesit yiyecek mevcut ve son derece lezzetli fiyatlari ise çok çok uygun.",1,1,1,0,0
Çok kalabalik olusu ve yer bulamamak sikinti olsa da gidilmesi gereken yerlerden biri.,1,0,0,0,0
Hisarustu'ndeki en genis mekan olmasina ragmen ferah bir yer degil.,1,0,0,0,0
"Kalabalik gruplar icin uygun, bu acidan buyuk avantaj sagliyor.",1,0,0,0,0
Yazin camekan olmasi hos ancak kisin donmustuk.,1,0,0,0,0
Ilk kez kıs gecirmesinden midir bilmem ama su da akiyordu tepemizden.,1,0,0,0,0
"Kendi biralarindan denenmeli, guzel biralar vardi.",0,1,0,0,0
"Keyifli bir ortam ve cok da kalabalik degildi, tavsiye edilir",1,0,0,0,0
"Alkol çeşitliliği, yemekleri, dekorasyonu, barmeni, müşteri profili olarak benim için Kadıköy'dekl en iyi mekandır.",1,1,0,0,1
"Çalışanların, işletmecinin hatta sahibinin misafirperverliği ve samimiyetini başka bir mekanda bulabileceğinizi sanmıyorum.",0,0,0,0,1
Hafta sonu kahvaltısı için de gönül rahatlığıyla tercih edebileceğiniz bir mekan,0,1,0,0,0
Ramazan ayında gitme fırsatı buldum yeşillik içinde hoş ve düzgün bir mekan.,1,0,0,0,0
İftar öncesi ve sonrasında güzel müzik ziyafeti sundular.,1,0,0,0,0
Esas konumuz olan yemeklere gelince çok pozitif olamaycağım.,0,1,0,0,0
ben aynı fiyatlara çok daha lezzetli yemekler yiyorum bu şehirde.,0,1,0,0,0
"Kız kulesi karşısında eşşsiz bir manzara , meşhur olduktan sonra tabiki her yer gibi lezzet kalitesi düşüyor.",1,1,0,0,0
"Telefonla aradığımda rezervasyon alamıyoruz deyip, oraya gittiğimde istediğim masaya ""orası rezerve beyefendi"" diyerek oturtmayan, insanları görünüşüne göre açıkça tersleyen ukala ve sevimsiz garsonlara sahip.",0,0,0,0,1
Big Chefs isminin verdiği güven ve muhitinde rakibi olmaması yüzünden sürekli dolu olabilir ama böyle giderlerse çok müşteri kaybederler.,0,0,0,0,1
Hamburgerlerini seviyordum ama son deneyimim beni mutlu etmedi.,0,1,0,0,0
"Servisi bazen iyi, bazen kötü.",0,0,0,0,1
Mekan tasarımı iyi.,1,0,0,0,0
Ikisi de birbirinden lezzetli.,0,1,0,0,0
Hatta sanirim hayatimda yedigim en lezzetli Tavuk Gögsü'nü yedim.,0,1,0,0,0
) Bu arada hizli servis için tesekkür ediyoruz.,0,0,0,0,1
Tatli krizi ancak böyle sahane bastirilabilirdi.,0,1,0,0,0
mekan emniyet mah cafe ve restorant olmak sartiyla iki bölümden olusuyor her ikisinide denedim gayet genel itibari ile güzel bir mekan kuzu bonfilesi güzeldi ilgi normaldi çok kalabalik bir mekan içecekler genel olarak güzeldi giriste mini sarküteride alisverise isik tutuyor güzeldi fiyatlar birazcik fazla,0,1,1,0,1
gerçekten bir özelligi olmayan çesidi bol konumu itibari ile talep gören çok sikisik havasiz normal bir mekan fiyatlar hayli yüksek süper bir özelligi olan bir yemegi varsa söyleyin arkadaslar,1,0,1,1,0
Servisi ve yemekleri bu kadar kötü restorant bulmak istanbulda zor olsa gerek.,0,1,0,0,1
"Yenmeyecek kadar kötü kebaplari, ukala garsonu ve en lüks restoranda ödeyecegini alkollü yemek fiyatiyla karsilasirsiniz.",0,1,1,0,1
Herseyi birakin manzarasi yeter zaten.,1,0,0,0,0
Denize sifir hatta oyle ki gecen gemilerden dolayi olusan dalgalar sizi islatir mi acaba diye bir korkuya kapiliyorsunuz ;) kahve ic manzarayi yani bogazi seyret yetti de artti bile.,1,0,0,0,0
Sadece manzarası başka bence artı değeri yok.,1,0,0,0,0
O da eğer yer bulabilirseniz.,0,0,0,0,1
Çalışanları çok kaba.,0,0,0,0,1
Sizi saatlerce sırada bekletip önünüze başkalarını alabiliyor.,0,0,0,0,1
Passion fruit'lu dondurması ve içeceğini beğendim.,0,1,0,0,0
Aşşk-ı Memnu vasat bir tada sahip bence.,0,1,0,0,0
Fena değil ama menemen için fiyat yüksek.,0,1,1,0,0
Tam anlamiyla harika bir mekan ic mekan konseptiyle tam kis mevsimine uygun ozellikle kisin kahvalti icin guzel bir mekan ariyorsaniz buraya bi ugrayin derim,1,0,0,0,0
Özellikle güzel bir havada gidiyorsanız deniz kıyısındaki masalarında oturmak için epey bi sıra bekleyebilirsiniz.,0,0,0,0,1
"Mekan küçük ama şirin, aşk-ı memnu'yu daha önce hiç bitiremedim ama gerçekten çok güzel bir tadı var.",1,1,0,0,0
"Servis sıkıntılıydı, sevemedim.",0,0,0,0,1
Ayrıca bahsettiğim meşhur tatlı 21 tl,0,0,1,0,0
Aslında doymuştuk ama gözümüzün açlığından patatesli mantısını da denedik gayet iyiydi ama ekstra bir özelliği yoktu.,0,1,0,0,0
İçerisi biraz yemek kokuyordu ve çalışanlarında gereksiz bir negatif enerji vardı.,1,0,0,0,1
Fiyatlar gayet uygun.,0,0,1,0,0
Menemeni güzel denebilir.,0,1,0,0,0
Bu kadar popülersin o kötü durumdaki mekanı tadilattan geçirmek çok mu zor.,1,0,0,0,0
Adıyla meşhur menemen yiyeyim dedim domates kabuğu ayıklamaktan hiçbir şey anlamadım.,0,1,0,0,0
Sucuklu yumurtasında da sucuklar fazla pişmişti.,0,1,0,0,0
Garsonlarından aşçılarına kadar çok iyiler burada yediğiniz yemekler ve tabakların taklidi bulabilirsiniz ama bu tadı başka yerde bulamazsınız kardeşler keep calm and eat from Happy Moons,0,1,0,0,1
"Adı üzerinde ""menemeni"" ile ünlü, sıcak, samimi, esnaf restoranı.",1,0,0,0,0
"Menemeni leziz, balı enfes ama çayı için olumlu bir yorum yapamayacağım.",0,1,0,0,0
Karşısında da lokantası bulunuyor ama ben size derim ki gidin menemen ve bal kaymakla güzel bir kahvaltı yapın.,0,1,0,0,0
"Fiyatlar da gayet uygun, ortalamanın altında.",0,0,1,0,0
Çalışanlar çok kötü.,0,0,0,0,1
Lezzet sıfır.,0,1,0,0,0
Olduğu sokaktaki siz masada yemek yerken ki yanınıza yapışanlarla da mücedele edemesi cabası.,0,0,0,1,0
Kis aylarinda tercih sebebi - Özellikle kisin bu kütük evde sahlep içmek oldukça güzeldir.,1,0,0,0,0
Aparatifleri de açliginizi yaristirmak için birebirdir.,0,1,0,0,0
Kuru fasülye için tercih etmek gerek diye düsünülsede tereyagli pilavi çok daha dogal.,0,1,0,0,0
Kuru hakikaten lezzetli ama içindeki yagin margarin oldugunu hissediyorum.,0,1,0,0,0
((( hayal kirikligi - Uzunlar'a ilk gittigimdeki tadi ikinci gidisimde bulamadim...,0,1,0,0,0
Ilk gittigimde çok lezzetli gelen dürüm 2. gidisimde tam bir fiyaskoydu çok yagli oldugundan yiyemedik arkadaslarla aç kaldik resmen :,0,1,0,0,0
Seyir terasi - Istanbul'u seyretmenin en çok keyif verdigi yerlerden biridir.,1,0,0,0,0
Manzarasi sakinlestirir ve huzur verir.,1,0,0,0,0
Personel ilgilidir.,0,0,0,0,1
"Lezzetli yemekler, rahat ortam ve uygun fiyatlar.",1,1,1,0,0
Tek sorunu ulaşımı birazcık sıkıntılı.,0,0,0,1,0
Özel aracımızla nereden gireceğimizi pek kestiremedik ancak 10 dakikalık bir çaba sonununda mekana ulaştık.,0,0,0,1,0
Yemeğin ardından cafe ortamına devam edebilirsiniz.,1,0,0,0,0
Manzaradan kurtaran bir mekan.,1,0,0,0,0
Kofteleri de cok cok mukemmel degil.,0,1,0,0,0
Guler yuz yok.,0,0,0,0,1
Gurultulu ve aksam saatlerinde oldukca kalabalik oluyor.,1,0,0,0,0
Oturduğunuz sürece sürekli patlamış mısır getiriyorlar.,0,0,0,0,1
Ayrıca en son Premier League maçlarını da veriyorlardı.,0,0,0,0,1
"Kuru fasulyenin lezzetine diyecek söz yok, fiyatlar da makul sayılır ancak mekan düğün salonundan bozma.",1,1,1,0,0
En nihayetinde kuru fasulyeci ancak ortam daha zevkli hale getirilebilir.,1,0,0,0,0
"Mekanin konumu çok muhtesem konsept, hizmet ve ürünler vasat.",0,1,0,1,1
- Anadolu hisarinda bir tarafi Göksu Deresi diger tarafi Istanbul Bogazinin akip giden masmavi sulari ama hepsi bu kadar.,0,0,0,1,0
Ama bu mekan iyi bir isletmeci ile söyle iyi bir sekilde elden geçse çok iyi isler çikar buradan...,0,0,0,0,1
Konum olarak aslinda çok güzel bir yerde.,0,0,0,1,0
Belki mekanin üst kisminda otursaydik büyük bir ihtimal manzarada vardir ama biz maalesef otoparkta oturdugumuz için arabadan ve agaçtan bir sey göremedik.,1,0,0,0,0
Sanirim ramazana özel bir uygulamaydi bu otoparkta masa.,1,0,0,0,0
Eger gidecekseniz özellikle mekanin üst katlarinda olmasini isteyin.,1,0,0,0,0
Lezzet konusunda da aman aman bir lezzeti yoktu.,0,1,0,0,0
Manzarasi için giderim diyorsaniz denenebilir.,1,0,0,0,0
"Içi gayet sikici, kredi karti geçerli olmayan, çorbayi kase yerine düz tabakta servis eden, personeli asik suratli, etlerin sadece bir parça olarak geldigi ve neden bu kadar meshur oldugunu anlayamadigim gereksiz bir yer.",1,0,0,0,1
"Son derece kotu servis, anlatilamayacak kadar hizmet sekorunden uzak, baska bir dunyada personel.",0,0,0,0,1
Bir kebapci icin olmazsa olmaz olan iyi servis ve guleryuzlu ilgili personeli burda hayal bile etmeyin.,0,0,0,0,1
"Servis de personel de koca bir ""0""",0,0,0,0,1
servis yavastu .,0,0,0,0,1
garson a nie yavas oldugunu sordugumda 500 kisi var normaldir cvbini aldim.,0,0,0,0,1
"normal - Pizzalari yeterince ince ama spesifik bir tadi eksik,mekan olarakta cok ozel olmadigindan gidilmesine gerek olmayan bir yer kanimca.",1,1,0,0,0
Cok kaba saba garsonlari ve hizmeti olan dandik bir mekan.,0,0,0,0,1
"Manzarasi disinda tirt, sunumu da berbat gercekten.",1,0,0,0,1
Tatli yemek istedik kalkin baska yere oturun dedi terbiyesizler.,0,0,0,0,1
İstanbulun en iyi dönerini yapıyorlar.,0,1,0,0,0
Ancak servis harika 250 kişilik dükkanda herkese yetişiyorlar.,0,0,0,0,1
"Dönerin yanındaki patates, salata bile süper.",0,1,0,0,0
Havuç dilimi tatlı da denenebilir.,0,1,0,0,0
"Mekan çok güzel, menüde 10larca seçenek var ama malesef yemekler lezzetli değil.",1,1,0,0,0
Tüm puanı mekan hakediyor.,1,0,0,0,0
Kahve içmek isterseniz güzel bir tercih ama yemek yemek için aynı şeyi söyleyemeyeceğim,0,1,0,0,0
Ortam olarak baya küçük bir dükkân ve ortaköye uygun.,1,0,0,0,0
Domates sosu malesef çok zayif kaldi ve pizzanin seviyesini düşürüyor.,0,1,0,0,0
Fiyatlar orta ile yüksek arasi.,0,0,1,0,0
"Kendi biralarını çoğunluğun aksine pek beğenmedim, hatta ilk defa bir birayı bitiremedim.",0,1,0,0,0
"Biraz boğucu bir mekan, haftasonlari özellikle çok kalabalık oluyor.",1,0,0,0,0
Kalabalığın içinde hiç beklenmeyecek kadar ferah ve güzel bir mekan.,1,0,0,0,0
Yemekleri de çeşit konusunda çok zengin değil ama lezzetli.,0,1,0,0,0
"Denediklerimizden, Tavuk Schnitzel mükemmel, Tavuklu Wrap harikaydı!",0,1,0,0,0
Bir de çeşitli homemade ice tea ve limonataları gerçekten başarılı :,0,1,0,0,0
Etleri mezeleri basarili ama porsiyonlar inanilmaz buyuk.,0,1,0,0,0
3 gidip 2 kisilik getirin derseniz yiyecekler bu sekilde geliyor ama kisi basina 70tl yaziyorlar cok sacma olmus,0,0,1,0,0
"Benim tavsiyem vanilya aromalı bourban vanilla, tatlı ihtiyacınız içinse damla sakızlı mastika keki.",0,1,0,0,0
"Hizmet, ilgi alaka herşey şahane!",0,0,0,0,1
iyi ki gittim de yedim dediğim bir şey yok.,0,1,0,0,0
oturma yeri de çok yok.,1,0,0,0,0
Manzara severlere...,1,0,0,0,0
"- O manzaraya bu yemekler, bu servis olmamis :",1,1,0,0,1
"(( Üstelik fiyatlarda, yemeklerine nazaran uygun degil.",0,1,1,0,0
Yemekleri için giderseniz memnuniyetsiz ayrilabilirsiniz; ama manzara seviyorsaniz kesin gidilmeli.,1,1,0,0,0
"English pub tarzında dekorasyona sahip, bira çeşitliliği fazla olan tarz bir mekan.",1,0,0,0,0
"Yemek olarak schinitzel ve burger denedik, biranın yanında iyi gitti.",0,1,0,0,0
Kış aylarında içeride oturmanızı öneririm dekorasyon ve ortam keyif veriyor...,1,0,0,0,0
Dekorasyonu renkleri cok sicak ve sevimli.,1,0,0,0,0
Ev yemeği yemek isteyenler için ideal bur mekan tek bir şartla ne yiyecegini bilmen lazım çünkü hersey cok lezzetli degil.,0,1,0,0,0
"Servis yavas, çalışanların birbirleriyle diyaloglarıni da pek sevmedim.",0,0,0,0,1
Mekan kalabalık olduğunda stres kontrolu diye bişey kalmiyor sanirim.,0,0,0,0,1
İstanbul şubesi çokta güzel değil çaldıkları müzikler hard rock'tan çok popüler olmuş.,1,0,0,0,0
Arka bahçesi tüm yorgunluğunu alıyor insanın.,1,0,0,0,0
Masa yerlesimleri pek guzel degil oturma duzeni olmamis.,1,0,0,0,0
Yer bulmak da zor oluyor.,0,0,0,0,1
Cok cesitli caylar var ancak fiyatlari biraz yuksek.,0,0,1,0,0
İngiliz cayi istedigimde sut getirmediler gerekce olarak da kotu oldugunh soylediler garson tersledi hatta,0,0,0,0,1
Kurufasülye ne kadar değişik olabilir demeyin Bizce Kuru'da yediğim kurufasulyeden gelen hafif şekerli tat beni kendine hayran bıraktı resmen.,0,1,0,0,0
Tereyağlı pilavları ve tava yoğurdu da çok başarılı.,0,1,0,0,0
Üzerine bal ve fındık dökülmüş sütlaçları çok cezbedici gözükse de sütlaç tadını alamadım daha çok muhallebi gibiydi.,0,1,0,0,0
Ayrıca hergun çıkardıkları farklı zeytinyağlı yemekleri de çok başarılı.,0,1,0,0,0
Fiyatlar ortalamanın biraz ustunde malesef.,0,0,1,0,0
