text,target,category,polarity,from,to
"De sausjes (huisgemaakt?) hadden precies meerdere kleuren (voor de duidelijkheid, dezelfde saus had verschillende kleuren na er in te hebben geroerd).",sausjes~,FOOD#QUALITY~,neutral~,3~,10~
Ook hangde er veel vet aan de ribbetjes.,ribbetjes~,FOOD#QUALITY~,negative~,30~,39~
"De steak met bearnaisesaus van mijn vriendin werd saignant besteld, maar bien cuit geleverd, na dit duidelijk te maken antwoord de ober, oh ik zei bc maar ik wist het eigenlijk niet, zal wel saignant zijn, de steak was net niet zwart...",ober~,SERVICE#GENERAL~,negative~,131~,135~
"De frietjes... wel om in dezelfde sfeer te blijven als andere commentaren, zelfs deze in de MacDonalds zijn beter.",frietjes~,FOOD#QUALITY~,negative~,3~,11~
Het slaatje dat er werd bijgegeven was ok.,slaatje~,FOOD#QUALITY~,neutral~,4~,11~
"Het dessert was nog het beste, maar wij hadden geluk blijkbaar.",dessert~,FOOD#QUALITY~,positive~,4~,11~
"Dezelfde tiramisu bij de buren was keihard en enkel warm aan de onderkant, klinkt als microgolf voor mij.",tiramisu~,FOOD#QUALITY~,positive~,9~,17~
"De mijne had dit niet, maar ik had de dessert op voorhand besteld, de buren na hun hoofdgerecht."
"Mijn vriendin had appeltaart, die ze wel ok vond.",appeltaart~,FOOD#QUALITY~,neutral~,18~,28~
De wijn... laat ons zeggen dat ik er al betere heb gedronken voor voor veel minder dan 22 euro.,wijn~wijn~,DRINKS#QUALITY~DRINKS#PRICES~,negative~negative~,3~3~,7~7~
"Onmiddellijk na het dessert zijn we vertrokken zonder woorden, gezien andere commentaren een goede beslissing."
"Na 10 minuten zijn we thuis, en mijn vriendin voelt het al komen, rechtstreeks naar het toilet.",NULL~,FOOD#QUALITY~,negative~,0~,0~
"Ikzelf de ganse avond en nacht ongemakkelijk, het gevoel dat ik moet braken maar het komt niet.",NULL~,FOOD#QUALITY~,negative~,0~,0~
's morgens sta ik op en alles er terug uit.
"Deze zaak zou moeten gesloten worden, want ik ben duidelijk niet de enige die hier een slechte ervaring heeft meegemaakt.",zaak~,RESTAURANT#GENERAL~,negative~,5~,9~
"De zeedijk heeft al niet altijd een goede reputatie, wel zaken zoals deze doen er zeker geen goed aan."
Gisteren dachten ik en mijn vriend om eens lekker te gaan eten met het goede weer.
"Hij bestelde een pasta carbonara, ik een pannenkoek met suiker."
"Toen we na een halfuur eindelijk ons eten aan tafel kregen, namen wij elk 1 hap van ons gerecht om dan tot besef te komen dat het niet te vreten was!",gerecht~NULL~,FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~,88~0~,95~0~
"De pasta carbonara was niks meer dan een harde laag koude kaas, room en doorweekte spaghetti, en de pannenkoeken waren precies gemaakt in een pan dat ze al dagen niet hadden gewassen.",pannenkoeken~pasta carbonara~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,100~3~,112~18~
Verschrikkelijk gewoon!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"De ober (een jobstudent) ging terug naar de keuken met onze borden maar wij kregen deze gewoon terug, en de chef zei dat deze beide gerechten normaal waren en er niks mis mee was.",chef~,SERVICE#GENERAL~,negative~,108~,112~
"Omdat mijn vriend amper 2 happen had genomen van zijn pasta, weigerde hij deze te betalen, waarna het keukenpersoneel heel frank deed en ons dwong om te betalen!!!!!!!",keukenpersoneel~,SERVICE#GENERAL~,negative~,102~,117~
Wij komen hier nooit meer terug en raden het aan iedereen af.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Zelfs gratis is het niet waard en verpest het je dag en humeur.
Als ik kon zou ik het aan het restaurant zelf een bordje plaatsen om het aan alle bezoekers af te raden!!!!!!!!!!!!!!!!!!!,restaurant~,RESTAURANT#GENERAL~,negative~,30~,40~
Fijn en gezellig familiaal restaurant.,restaurant~,AMBIENCE#GENERAL~,positive~,27~,37~
Klasse maaltijden en positief qua prijs/kwaliteit.,NULL~NULL~maaltijden~,RESTAURANT#GENERAL~RESTAURANT#PRICES~FOOD#QUALITY~,positive~positive~positive~,0~0~7~,0~0~17~
Buiten komen met een voldaan en gelukkig gevoel.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Toffe mensen met een fijne, vriendschappelijke en verzorgde uitstraling.",mensen~,SERVICE#GENERAL~,positive~,6~,12~
"meer dan voor herhaling vatbaar, aanrader.",NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
"Fijne en gezellige bediening, klasse maaltijden.",maaltijden~bediening~,FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~,37~19~,47~28~
Voor mij zeker het tofste en leukste restaurantje in Oostende.,restaurantje~,AMBIENCE#GENERAL~,positive~,37~,49~
Ik zal hier nog geregeld binnenspringen en dan niet alleen voor het lekkere eten maar ook voor de gastvrijheid.,NULL~eten~NULL~,RESTAURANT#GENERAL~FOOD#QUALITY~SERVICE#GENERAL~,positive~positive~positive~,0~76~0~,0~80~0~
Ten eerste zijn we heel leuk ontvangen door het personeel.,personeel~,SERVICE#GENERAL~,positive~,48~,57~
Toen kwam het eten en dat was perfect!,eten~,FOOD#QUALITY~,positive~,14~,18~
Lekkerste lam en kip in tijden.,lam en kip~,FOOD#QUALITY~,positive~,10~,20~
De couscous was daarnaast ook zeer goed bereid.,couscous~,FOOD#QUALITY~,positive~,3~,11~
We komen zeker terug.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Alles tip top in orde... eten super lekker... hele vriendelijke bediening en nog zoveel meer... heel leuk ook voor familie gelegenheden... weinig geld en heel veel om te eten...,NULL~NULL~bediening~eten~NULL~,FOOD#STYLE_OPTIONS~RESTAURANT#PRICES~SERVICE#GENERAL~FOOD#QUALITY~RESTAURANT#GENERAL~,positive~positive~positive~positive~positive~,0~0~64~25~0~,0~0~73~29~0~
"Gezellig vernieuwd terras, maar omdat het frisjes was toch maar binnen gaan eten.",terras~,AMBIENCE#GENERAL~,positive~,19~,25~
"Zeer verouderd restaurant, stoffige gordijnen, zitbanken en stoelen serieus beschadigd, mosselen natuur besteld.",restaurant~,AMBIENCE#GENERAL~,negative~,15~,25~
3 haren (van de kok) tegen gekomen.,NULL~,FOOD#QUALITY~,negative~,0~,0~
Keteltje geroest en goed beschadigd.,keteltje~,FOOD#STYLE_OPTIONS~,negative~,0~,8~
"Platte frietjes erbij gekregen, zure en lopende mayo.",frietjes~mayo~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,7~48~,15~52~
"Vriendin had vol au vent, maar die zag eruit alsof ie al eens gegeten was...",vol au vent~,FOOD#STYLE_OPTIONS~,negative~,13~,24~
"Mij zien ze daar niet meer, veel te duur voor zo'n slechte kwaliteit!",NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,negative~negative~,0~0~,0~0~
Ik ben niet vaak kritisch op mijn eten.
Als het goed is is het goed.
Maar dit was alles behalve goed.,NULL~,FOOD#QUALITY~,negative~,0~,0~
Zéér onvriendelijk personeel eten was zeer matig.,eten~personeel~,FOOD#QUALITY~SERVICE#GENERAL~,negative~negative~,29~19~,33~28~
Prijs kwaliteit verhouding klopt hier duidelijk niet.,NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,negative~negative~,0~0~,0~0~
Geen aanrader.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Zonder van je geld.
"Dit is zeker geen aanrader, het eten is zeer flauw",eten~NULL~,FOOD#QUALITY~RESTAURANT#GENERAL~,negative~negative~,32~0~,36~0~
"Als je graag goed eet is dit zeker niet een restaurant die je moet nemen, er zijn veel betere in Oostende, spijtig want de locatie is prachtig... op de markt",restaurant~locatie~,RESTAURANT#GENERAL~LOCATION#GENERAL~,negative~positive~,44~123~,54~130~
Zijn er ook reeds verschillende malen met groupon gaan eten.
"Stel je geen toprestaurant voor, maar... wij werden vriendelijk ontvangen, kregen een correcte bediening en lekker eten.",bediening~eten~,SERVICE#GENERAL~FOOD#QUALITY~,positive~positive~,95~115~,104~119~
"zijn er gaan eten op zondagavond 02 november met bon van groupon, hadden een brede keuze uit menu's, kregen een mooie tafel aan het venster met kaarslicht, goede en snelle bediening.",bediening~menu's~tafel~,SERVICE#GENERAL~FOOD#STYLE_OPTIONS~AMBIENCE#GENERAL~,positive~positive~positive~,172~93~118~,181~99~123~
"het eten echt lekker, niets op aan te merken.",eten~,FOOD#QUALITY~,positive~,4~,8~
van waar dan die slechte beoordelingen????
"natuurlijk is er wel een groot terras aan de instelling en in de zomer met mooi weer is het daar dan soms wel overbevolkt, maar dat weet men wanneer we naar zee komen met mooi weer dat men dan achter problemen vraagt, die beginnen dan in het algemeen al op de autostrade, geen parkeerplaatsen, etc etc etc"
"We zaten op het terras vol in de herfstzon, heerlijk plekje!",terras~,AMBIENCE#GENERAL~,positive~,16~,22~
Helaas moesten we ruim 20 minuten wachten tot dat we konden bestellen.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Menu kaart onduidelijk (Frans en Nederlands door elkaar).,menu kaart~,RESTAURANT#MISCELLANEOUS~,negative~,0~,10~
Wel redelijk lekkere soep en garnalen kroketten.,garnalen kroketten~soep~,FOOD#QUALITY~FOOD#QUALITY~,neutral~neutral~,29~21~,47~25~
Maar de dame uit de bediening schold twee andere gasten uit om een meningsverschil op het bonnetje.,dame~,SERVICE#GENERAL~,negative~,8~,12~
Even later werd mijn vriendin ook weggejaagd omdat ze de verkeerde deur naar de WC nam.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
NOOIT MEER!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Als ik de meest recente beoordelingen lees kan ik, na mijn bezoek op zaterdagavond 25/10 alleen maar beamen dat een beetje elementaire ""klasse"" ver te zoeken is.",NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Inderdaad, lang wachten, drank niet gekoeld, onbeleefde, neen, onbeschofte bediening, aangebrand voedsel en als je dan als klant voorzichtig een opmerking maakt, moet je (dixit) ""stoppen met zeveren""...",drank~bediening~voedsel~,DRINKS#QUALITY~SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~negative~,25~75~97~,30~84~104~
Het is mijn persoonlijke indruk dat deze zaak draait op (dagjes-)toeristen of klanten die hier één maal komen en daarna nooit meer.,zaak~,RESTAURANT#GENERAL~,neutral~,41~,45~
Mij zien ze hier in ieder geval NOOIT MEER!,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
"Mevrouw, mijnheer, ik ben altijd beleefd en correct gebleven, en ik beloofde u, na het politiebezoek waar ik natuurlijk aan het kortste eind trok, dat ik het hier niet ging bij laten."
U kan dit als stap één beschouwen.
Dit is een belofte.
Als je een snelle hap wilt in Oostende zijn er tientallen andere adresjes dan de McDonalds!!!!,mcdonalds~,RESTAURANT#GENERAL~,negative~,81~,90~
Ga desnoods aan de kaaien wat vishapjes gaan halen of een broodje halen in de plaatselijke slagerijen of de Panos!
"Heel vuil, nauwelijks tafels afgeruimd.",NULL~,AMBIENCE#GENERAL~,negative~,0~,0~
"Het toiletbezoek (tja, kinderen kunnen niet wachten) is een hel!",toiletbezoek~,RESTAURANT#MISCELLANEOUS~,negative~,4~,16~
"Warm, vuile vloeren, stinken, lange wachtrij...",NULL~wachtrij~,AMBIENCE#GENERAL~SERVICE#GENERAL~,negative~negative~,0~36~,0~44~
"Ik spreek me niet uit over McDonalds in het algemeen, maar ik vind het een misdaad als je in Oostende naar de McDo gaat!!!!",mcdo~,RESTAURANT#GENERAL~,negative~,110~,114~
Het is er nooit echt proper en het de vloer is er ook altijd zeer plakkerig.,NULL~vloer~,AMBIENCE#GENERAL~AMBIENCE#GENERAL~,negative~negative~,0~38~,0~43~
Ook heb je veel dat het eten er koud is of dat er machines kapot zijn vb mc flurry.,eten~machines~,FOOD#QUALITY~RESTAURANT#MISCELLANEOUS~,negative~negative~,24~50~,28~58~
Maar het personeel is er wel vriendelijk.,personeel~,SERVICE#GENERAL~,positive~,9~,18~
Aperitief besteld -2 maal rogge en halve liter huiswijn.
Aperitief OK -ongeveer 7' nadien komen de aperitiefhapjes...OK kan gebeuren.,NULL~aperitief~,SERVICE#GENERAL~DRINKS#QUALITY~,neutral~neutral~,0~0~,0~9~
Nadien kwam de rogge: zodanig uitgedroogd dat het onmogelijk was om het van de graat te krijgen.,rogge~,FOOD#QUALITY~,negative~,15~,20~
-Dit was echt niet eetbaar.,NULL~,FOOD#QUALITY~,negative~,0~,0~
Toen ik de opmerking maakte werd mij geantwoord dat de andere kant minder droog was.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Heb dan ook onmiddellijk de rekening gevraagd.
Enig positief punt: de rogge werd niet aangerekend uit eerlijke schaamte??
Een etentje dat in het geheugen staat gegrift :(,etentje~,RESTAURANT#GENERAL~,negative~,4~,11~
Bij het binnenkomen reeds verbaasd dat er vast tapijt ligt in heel het restaurant.,restaurant~,AMBIENCE#GENERAL~,negative~,71~,81~
Na een tijdje dan toch de menukaart gekregen...... deze was niet meer dan een plakboek letterlijk en figuurlijk.,menukaart~,FOOD#STYLE_OPTIONS~,negative~,26~,35~
Prijzen aangepast met een klevertje en de kaart blijft aan je handen kleven.,kaart~,FOOD#STYLE_OPTIONS~,negative~,42~,47~
"Om nog maar te zwijgen over de de wijnkaart, een gore ringmap die totaal verkreukt was en aan je handen bleef kleven.",wijnkaart~,DRINKS#STYLE_OPTIONS~,negative~,34~,43~
Hier hebben we wijselijk niet in verder gekeken.
Uiteindelijk dan toch maar voor de filet puur gekozen.
"Was duidelijk 2de rangs vlees en was nauwelijks warm, sauzen zijn te verkrijgen in potjes van de frituur.",sauzen~vlees~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~,positive~negative~,54~24~,60~29~
"De jongens van de bediening proberen hun best te doen, maar helaas kunnen zij het verdenken kalf niet redden.",jongens van de bediening~NULL~,SERVICE#GENERAL~RESTAURANT#GENERAL~,positive~negative~,3~0~,27~0~
Indien je favoriet bent van kruipende en vliegende insecten dan kom je wel aan je trekken.,NULL~,AMBIENCE#GENERAL~,neutral~,0~,0~
"Vliegen komen mee eten, geplet ruggen tegen de ramen en Sebastian de spin in zijn enorme web bovenaan het achterste raam.... wel degelijk allemaal binnen te bewonderen.",NULL~,AMBIENCE#GENERAL~,neutral~,0~,0~
"Positieve nood voor de hondenliefhebbers, hondjes mogen mee in restaurant.....",restaurant~,RESTAURANT#MISCELLANEOUS~,neutral~,63~,73~
E. Vermoeden-Antwerp.city
"Het was even twijfelen tussen een restaurant iets verderop waar je mosselen in witte wijnsaus met crème en knoflook kon eten voor iets meer dan 20 euro of La Sirene, waar ze mosselen natuur aanboden voor 13 euro."
"7 euro is dan wel een heel groot verschil, dus toch maar voor La Sirene gekozen."
Ik heb er geen spijt van.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
De mosselen waren lekker en voor 13 euro krijg je ze nagenoeg nergens.,mosselen~mosselen~,FOOD#PRICES~FOOD#QUALITY~,positive~positive~,3~3~,11~11~
Friet met mayonaise was inbegrepen en het personeel was vriendelijk.,friet met mayonaise~personeel~,FOOD#PRICES~SERVICE#GENERAL~,positive~positive~,0~42~,19~51~
Tijdig gereserveerd voor een groep van 30 personen.
"Maar toen we daar ter plekke arriveerden, bleek het restaurant dicht, met vakantie.",restaurant~,SERVICE#GENERAL~,negative~,52~,62~
Blijkbaar had niemand er aan gedacht ons hier van te verwittigen.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Er kon blijkbaar nog zelfs geen simpele ""allo allo"" van af."
Plezant is anders...
Het aan bod van bieren en andere is zeer beperkt,bieren~,DRINKS#STYLE_OPTIONS~,negative~,16~,22~
De prijzen aan de hoge kant en de service is zeer traag.,service~NULL~,SERVICE#GENERAL~RESTAURANT#PRICES~,negative~negative~,34~0~,41~0~
Het kan duidelijk beter.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
wil je lekker en goedkoop eten?,NULL~NULL~,FOOD#PRICES~FOOD#QUALITY~,positive~positive~,0~0~,0~0~
dagschotels 's middags en 's avonds en keuze uit 4 of 5 voor en hoofdgerechten?
dan zit je best bij Allo Allo.
"op de markt te Kortrijk, met een leuke terras.",terras~,AMBIENCE#GENERAL~,positive~,39~,45~
Een leuke plek op een prachtig Kortrijks plein.,plek~,LOCATION#GENERAL~,positive~,10~,14~
Mooi kader.,kader~,AMBIENCE#GENERAL~,positive~,5~,10~
"Wij namen het menu aan 36 euro met voorhapjes, sashimi van tonijn, hertenkalf met boschampignons en koffie met enkele mignardises."
Alles zeer correct en lekker.,NULL~,FOOD#QUALITY~,positive~,0~,0~
Zeer mooi voor deze prijs.,NULL~,FOOD#PRICES~,positive~,0~,0~
Goede bediening.,bediening~,SERVICE#GENERAL~,positive~,6~,15~
Kwaliteit van de geserveerde wijnen per glas kon beter.,wijnen~,DRINKS#QUALITY~,negative~,29~,35~
' S avond gaan eten met 2 vrienden.
We waren goed ontvangen en direct naar de tafel begeleid.,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Zeer aangenaam interieur.,interieur~,AMBIENCE#GENERAL~,positive~,15~,24~
Op het krijtbord waren er wijnsuggesties aan aan aantrekkelijke prijs.,wijnsuggesties~,DRINKS#PRICES~,positive~,26~,40~
"We hebben gekozen voor de tartaar van kingkrab, zeer lekker en fris bereid.",tartaar van kingkrab~,FOOD#QUALITY~,positive~,26~,46~
De vissoep en de huisgemaakte Garnaalkroketten deze zijn echt authentiek bereid.,huisgemaakte garnaalkroketten~,FOOD#QUALITY~,positive~,17~,46~
Daarna een filet pur met pepersaus perfect gebakken.,filet pur met pepersaus~,FOOD#QUALITY~,positive~,11~,34~
En de risotto met vis.
Zeer goede gegaarde risotto.,risotto~,FOOD#QUALITY~,positive~,20~,27~
Om de avond af te sluiten nog een irish koffie.
"Zeker een aanrader zowel interieur, bediening, en eten.",interieur~bediening~eten~,AMBIENCE#GENERAL~SERVICE#GENERAL~SERVICE#GENERAL~,positive~positive~positive~,25~36~50~,34~45~54~
Tot nog eens.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Wat een teleurstelling.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Het ziet er allemaal mooi en veelbelovend uit maar eten is een ramp.,eten~,FOOD#QUALITY~,negative~,51~,55~
"Het onthaal is verre van hartelijk, het menu van de maand af te raden.",onthaal~menu van de maand~,SERVICE#GENERAL~FOOD#QUALITY~,negative~negative~,4~40~,11~57~
Het voorgerecht zit vol; bloemsaus en het hoofdgerecht een puinhoop.,hoofdgerecht~voorgerecht~,FOOD#QUALITY~FOOD#QUALITY~,negative~negative~,42~4~,54~15~
"De aangepaste wijnen bij het menu zijn slecht, de witte wijn niet gekoeld, de service is gevoelloos en onpersoonlijk.",aangepaste wijnen~service~witte wijn~,DRINKS#QUALITY~SERVICE#GENERAL~DRINKS#STYLE_OPTIONS~,negative~negative~negative~,3~78~50~,20~85~60~
Wat een geldverspilling.,NULL~,RESTAURANT#PRICES~,negative~,0~,0~
Nooit meer.,NULL~,RESTAURANT#GENERAL~,negative~,0~,0~
Samen met mijn dochter ging ik een avondje genieten in restaurant St Christophe; het was voor beiden een aangename ervaring!,st christophe~,RESTAURANT#GENERAL~,positive~,66~,79~
De verwerking met Banyuls bij het voorgerecht was alvast een herinnering aan vele vakanties...
Ook de langoest kon onze goedkeuring krijgen.,langoest~,FOOD#QUALITY~,positive~,7~,15~
Een dikke bravo voor de keuken!,keuken~,FOOD#QUALITY~,positive~,24~,30~
En de mango tango-thee was een perfecte afsluiter van het etentje!,mango tango-thee~,DRINKS#QUALITY~,positive~,6~,22~
Deskundige weetjes over de wijnen werden ons heel vriendelijk meegegeven en de gastvrijheid van mevrouw is hartverwarmend!,mevrouw~,SERVICE#GENERAL~,positive~,96~,103~
Wij komen zeker terug!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Weinig volk op een zomerse vrijdagavond.
Het was dineren in de tuin van dit prachtig herenhuis.,herenhuis~,AMBIENCE#GENERAL~,positive~,44~,53~
"Hoewel zeer gezellig zitten, heeft de tuin toch wel wat onderhoud nodig.",tuin~,AMBIENCE#GENERAL~,neutral~,38~,42~
"Weinig volk, dus ook weinig personeel."
Moet kunnen met drie tafeltjes en toch liep de bediening niet echt vlot.,bediening~,SERVICE#GENERAL~,negative~,47~,56~
"Voorgerecht, het halve kreeftje, was prima.",halve kreeftje~,FOOD#QUALITY~,positive~,17~,31~
"Hoofdgerecht, de steak, zeer degelijk.",steak~,FOOD#QUALITY~,positive~,17~,22~
Dessert was een niemendalletje.,dessert~,FOOD#QUALITY~,negative~,0~,7~
"Uiteindelijk met alles erop en eraan, toch prijzig.",NULL~,RESTAURANT#PRICES~,negative~,0~,0~
Een dame en een heer verzorgden de bediening.
"De dame deed het prima, de heer nogal geforceerd.",heer~dame~,SERVICE#GENERAL~SERVICE#GENERAL~,negative~positive~,27~3~,31~7~
"Een lunchmenu genomen, het was vrijdagmiddag."
Prijs/kwaliteit best prima.,NULL~NULL~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,0~0~
Maar het duurde nogal lang...,NULL~,SERVICE#GENERAL~,negative~,0~,0~
"Van 12u15 tot 15u15, dus drie uur, is naar mijn mening buiten proportie voor een lunchmenu."
"Goed dat we er een keer geweest zijn, maar daar blijft het er ook bij.",NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
Gastronomisch lekker gegeten in prachtig oud herenhuis.,NULL~herenhuis~,FOOD#QUALITY~AMBIENCE#GENERAL~,positive~positive~,0~45~,0~54~
Mooi gedekte tafels.,tafels~,AMBIENCE#GENERAL~,positive~,13~,19~
Bediening op niveau.,bediening~,SERVICE#GENERAL~,positive~,0~,9~
Keuzemenu is prijs-kwaliteit zeer goed.,keuzemenu~keuzemenu~,RESTAURANT#GENERAL~RESTAURANT#PRICES~,positive~positive~,0~0~,9~9~
Een echte aanrader.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
We aten een lunch voor 19 EUR.
De tomatensoep was lekker.,tomatensoep~,FOOD#QUALITY~,positive~,3~,14~
De pladijs die volgde was maar zeer matig: klein en iets te hard gebakken en voor ons beiden kregen we één erg karige portie frietjes.,pladijs~pladijs~frietjes~,FOOD#STYLE_OPTIONS~FOOD#QUALITY~FOOD#STYLE_OPTIONS~,negative~negative~negative~,3~3~125~,10~10~133~
Er bijvragen lukte maar nadat de ober wel al 10 keer voorbijgekomen was zonder op te kijken zodat we ze uiteindelijk kregen als de rest van ons bord al leeg was.,ober~,SERVICE#GENERAL~,negative~,33~,37~
"Als dessert hadden we een Dame Blanche: een bolletje half gesmolten ijs met was chocoladesaus en een ruime portie crème fraiche uit de spuitbus, geserveerd in een glas.",dame blanche~crème fraiche~,FOOD#STYLE_OPTIONS~FOOD#STYLE_OPTIONS~,neutral~positive~,26~114~,38~127~
Een dessert van een lunch hoeft niet groot te zijn maar mooier serveren en dan liefst niet in een glas zou al veel helpen.,dessert~,FOOD#STYLE_OPTIONS~,negative~,4~,11~
Wij komen hier zeer regelmatig en begrijp al de negatieve commentaren niet!
"Maar ja dat is de tijd waarin we leven, mensen hebben 0 geduld en zijn snel onbeschoft... denken dat een ober hun slaafje is dat maar moet springen als ze met hun vingers knippen!"
Zielige mensen noem ik dit.
Zou het ze zelf eens willen zien doen.
"Bij New Havana te knokke, kan men lekker eten, ja prijzen liggen wat hoger maar euh... dat geld voor zo wat heel Knokke.",new havana~NULL~,RESTAURANT#PRICES~FOOD#QUALITY~,neutral~positive~,4~0~,14~0~
Dus heb je dat er niet voor over moet je niet in Knokke wezen.
"Wij worden altijd prima bediend, en genieten er van een drankje of lekker eten.",eten~drankje~NULL~,FOOD#QUALITY~DRINKS#QUALITY~SERVICE#GENERAL~,positive~positive~positive~,74~56~0~,78~63~0~
Ook de onzin in het P magazine begrijpen wij dus niet.
"Laat staan de onzin van ""chef Bellings"" ahum..."
Top kok op doping gepakt.
Wat een referentie.
Mensen ga en kijk voor je zelf.
Men kan nu eenmaal nooit goed doen voor iedereen.
Wij kunnen het alle sinds zeker aanraden.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Wij gaan er iedere keer als we aan zee zijn!
Maar soms moet je wel een hele poos wachten vooraleer ze komen!,NULL~,SERVICE#GENERAL~,negative~,0~,0~
Pannekoeken zijn lekker!,pannekoeken~,FOOD#QUALITY~,positive~,0~,11~
Maar de chocomelk is niet zelfgemaakt!,chocomelk~,DRINKS#STYLE_OPTIONS~,negative~,8~,17~
"Voor de prijs dat je daar betaalt, vind ik dat je wel een zelfgemaakte mag krijgen!",NULL~,DRINKS#PRICES~,negative~,0~,0~
De service is oke! (is te zien bij wie!),service~,SERVICE#GENERAL~,neutral~,3~,10~
Goed maar niet schitterend!,NULL~,RESTAURANT#GENERAL~,neutral~,0~,0~
Het regent binnen in de terras!,terras~,AMBIENCE#GENERAL~,negative~,24~,30~
"Dit is het vuilste, slechtte restaurant ooit bezocht en wij bezoeken er veel per jaar.",restaurant~restaurant~,AMBIENCE#GENERAL~RESTAURANT#GENERAL~,negative~negative~,29~29~,39~39~
De ober hebben ze uit de adams familie gehaald.,ober~,SERVICE#GENERAL~,negative~,3~,7~
Het eten was bedorven.,eten~,FOOD#QUALITY~,negative~,4~,8~
Sluiten die handel,handel~,RESTAURANT#GENERAL~,negative~,12~,18~
Carla & Roland
Ook dit jaar ter gelegenheid van het vuurwerkfestival naar jarenlange traditie weer bij Wim's gaan dineren.
"We wisten dat we moesten reserveren tijdens het weekend, en ons tafeltje met zicht op zee (' t is te zeggen op de 3 rijen strandcabines) stond gedekt op ons te wachten."
Wie niet gereserveerd had moest kwam er niet in.
En we genoten weer van de heerlijkheden die de zee te bieden had.,NULL~,FOOD#QUALITY~,positive~,0~,0~
dit is en blijft toch al jaren een van de betere adressen op de zeedijk van Knokke-Heist.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
En als we volgend jaar of vroeger weer in de buurt zijn komen we graag terug.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Zeer goede keuken met zicht op zee.,NULL~keuken~,AMBIENCE#GENERAL~FOOD#QUALITY~,positive~positive~,0~11~,0~17~
We werden goed ontvangen door de uitbaatster die duidelijk beter omringd wordt dan voorheen.,uitbaatster~,SERVICE#GENERAL~,positive~,33~,44~
Het keuzemenu is van uitstekende kwaliteit.,keuzemenu~,FOOD#QUALITY~,positive~,4~,13~
Wij namen de gegrilde mosseltjes met kruidenboter en de gerookte zalm als voorgerecht.
Daarna kwam een royale portie kabeljauw met jonge spinazie en mousseline.,kabeljauw met jonge spinazie en mousseline~,FOOD#STYLE_OPTIONS~,positive~,30~,72~
"De nagerechten kunnen iets beter afgewerkt worden, maar dat is een detail.",nagerechten~,FOOD#STYLE_OPTIONS~,negative~,3~,14~
Grote familiezaak aan de kust.,familiezaak~,RESTAURANT#GENERAL~,positive~,6~,17~
Steeds even lekker.,NULL~,FOOD#QUALITY~,positive~,0~,0~
We zijn ondertussen dan ook vaste klanten geworden.,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Alles super vers en subliem klaargemaakt.,NULL~,FOOD#QUALITY~,positive~,0~,0~
"Keuze uit verschillende voorgerechten, hoofdgerechten en deserts voor een correcte prijs.","voorgerechten, hoofdgerechten en deserts~voorgerechten, hoofdgerechten en deserts~",FOOD#STYLE_OPTIONS~FOOD#PRICES~,positive~positive~,24~24~,64~64~
Attente en vriendelijke bediening in leuk kader.,bediening~kader~,SERVICE#GENERAL~AMBIENCE#GENERAL~,positive~positive~,24~42~,33~47~
Met andere woorden een echte aanrader!,NULL~,RESTAURANT#GENERAL~,positive~,0~,0~
Heel goed restaurant.,restaurant~,RESTAURANT#GENERAL~,positive~,10~,20~
"Hebben menu genomen met wijn inclusief, keuze uit 5 voorgerechten en 5 hoofdgerechten."
